Time_s,Missile_Class,Flight_Phase,Altitude_m,Altitude_km,Range_m,Range_km,Speed_ms,Speed_kmh,Absolute_Velocity_ms,Vx_ms,Vy_ms,Ax_ms2,Ay_ms2,Total_Acceleration_ms2,Mach_Number,G_Load,Dynamic_Pressure_Pa,Dynamic_Pressure_kPa,Thrust_N,Thrust_kN,Drag_Force_N,Mass_kg,Kinetic_Energy_J,Kinetic_Energy_MJ
302.0,Akash_Class,TERMINAL,27243.37,27.2434,171303.28,171.3033,1468.149,5285.3362,1468.149,570.6818,-1352.695,-0.8581,-7.7759,7.8231,8.1564,0.225,53541.22,53.5412,0.0,0.0,1545.38,700.0,754411472.7,754.4115
302.5,Akash_Class,TERMINAL,26565.07,26.5651,171588.4,171.5884,1471.5656,5297.6362,1471.5656,570.2527,-1356.5829,-0.9309,-7.5955,7.6523,8.1754,0.2449,58259.07,58.2591,0.0,0.0,1681.55,700.0,757926881.32,757.9269
303.0,Akash_Class,TERMINAL,25884.88,25.8849,171873.3,171.8733,1474.8875,5309.5949,1474.8875,569.7873,-1360.3807,-1.0099,-7.3988,7.4674,8.1938,0.2665,63397.97,63.398,0.0,0.0,1829.88,700.0,761352574.08,761.3526
303.5,Akash_Class,TERMINAL,25202.84,25.2028,172157.94,172.1579,1478.1058,5321.181,1478.1058,569.2823,-1364.0801,-1.0957,-7.1846,7.2676,8.2117,0.29,68994.81,68.9948,0.0,0.0,1991.42,700.0,764678886.77,764.6789
304.0,Akash_Class,TERMINAL,24519.01,24.519,172442.3,172.4423,1481.2112,5332.3603,1481.2112,568.7345,-1367.6724,-1.1888,-6.9511,7.0521,8.229,0.3156,75089.45,75.0895,0.0,0.0,2167.34,700.0,767895309.86,767.8953
304.5,Akash_Class,TERMINAL,23833.43,23.8334,172726.37,172.7264,1484.1933,5343.0959,1484.1933,568.1401,-1371.1479,-1.2899,-6.6969,6.82,8.2455,0.3435,81724.87,81.7249,0.0,0.0,2358.86,700.0,770990423.61,770.9904
305.0,Akash_Class,TERMINAL,23146.19,23.1462,173010.12,173.0101,1487.041,5353.3476,1487.041,567.4951,-1374.4964,-1.3997,-6.42,6.5708,8.2613,0.3739,88947.37,88.9474,0.0,0.0,2567.32,700.0,773951830.51,773.9518
305.5,Akash_Class,TERMINAL,22457.33,22.4573,173293.52,173.2935,1489.7421,5363.0717,1489.7421,566.7953,-1377.7064,-1.5187,-6.1185,6.3042,8.2763,0.4069,96806.68,96.8067,0.0,0.0,2794.17,700.0,776766085.2,776.7661
306.0,Akash_Class,TERMINAL,21766.95,21.7669,173576.54,173.5765,1492.2836,5372.221,1492.2836,566.0359,-1380.7656,-1.6478,-5.7904,6.0203,8.2905,0.4428,105356.15,105.3561,0.0,0.0,3040.93,700.0,779418622.44,779.4186
306.5,Akash_Class,TERMINAL,21075.12,21.0751,173859.14,173.8591,1494.6511,5380.744,1494.6511,565.212,-1383.6608,-1.7877,-5.4335,5.7201,8.3036,0.4819,114652.84,114.6528,0.0,0.0,3309.27,700.0,781893684.0,781.8937
307.0,Akash_Class,TERMINAL,20381.93,20.3819,174141.3,174.1413,1496.8293,5388.5853,1496.8293,564.3182,-1386.3776,-1.9394,-5.0454,5.4053,8.3157,0.5244,124757.63,124.7576,0.0,0.0,3600.93,700.0,784174245.24,784.1742
307.5,Akash_Class,TERMINAL,19687.48,19.6875,174422.98,174.423,1498.8014,5395.6849,1498.8014,563.3485,-1388.9003,-2.1037,-4.6236,5.0796,8.3267,0.5705,135735.24,135.7352,0.0,0.0,3917.78,700.0,786241942.67,786.2419
308.0,Akash_Class,TERMINAL,18991.87,18.9919,174704.12,174.7041,1500.5494,5401.9779,1500.5494,562.2966,-1391.2121,-2.2814,-4.1653,4.7492,8.312,0.6206,147654.26,147.6543,0.0,0.0,4261.8,700.0,788077003.97,788.077
308.5,Akash_Class,TERMINAL,18295.23,18.2952,174984.7,174.9847,1502.054,5407.3944,1502.054,561.1559,-1393.2948,-2.4738,-3.6679,4.4241,8.1294,0.675,160587.08,160.5871,0.0,0.0,4635.09,700.0,789658182.38,789.6582
309.0,Akash_Class,TERMINAL,17597.66,17.5977,175264.66,175.2647,1503.2942,5411.8591,1503.2942,559.919,-1395.1287,-2.6816,-3.1283,4.1204,7.9491,0.7339,174609.73,174.6097,0.0,0.0,5039.83,700.0,790962697.55,790.9627
309.5,Akash_Class,TERMINAL,16899.32,16.8993,175543.95,175.544,1504.2475,5415.291,1504.2475,558.5782,-1396.6929,-2.9061,-2.5434,3.8619,7.7711,0.7978,189801.67,189.8017,0.0,0.0,5478.32,700.0,791966185.76,791.9662
310.0,Akash_Class,TERMINAL,16200.33,16.2003,175822.51,175.8225,1504.8898,5417.6033,1504.8898,557.1251,-1397.9646,-3.1483,-1.91,3.6824,7.5954,0.8669,206245.4,206.2454,0.0,0.0,5952.94,700.0,792642662.47,792.6427
310.5,Akash_Class,TERMINAL,15500.87,15.5009,176100.29,176.1003,1505.1953,5418.703,1505.1953,555.551,-1398.9196,-3.4094,-1.2249,3.6228,7.4218,0.9416,224025.98,224.026,0.0,0.0,6466.15,700.0,792964501.13,792.9645
311.0,Akash_Class,TERMINAL,14801.11,14.8011,176377.21,176.3772,1505.1364,5418.491,1505.1364,553.8463,-1399.532,-3.6905,-0.4845,3.7221,7.2504,1.0223,243230.41,243.2304,0.0,0.0,7020.45,700.0,792902432.39,792.9024
311.5,Akash_Class,TERMINAL,14101.22,14.1012,176653.21,176.6532,1504.6837,5416.8613,1504.6837,552.001,-1399.7742,-3.9926,0.3146,4.005,7.0811,1.1094,263946.71,263.9467,0.0,0.0,7618.39,700.0,792425568.7,792.4256
312.0,Akash_Class,TERMINAL,13401.41,13.4014,176928.22,176.9282,1503.8061,5413.7019,1503.8061,550.0047,-1399.6169,-4.3171,1.1758,4.4743,6.9138,1.2032,286262.95,286.2629,0.0,0.0,8262.52,700.0,791501459.69,791.5015
312.5,Akash_Class,TERMINAL,12701.9,12.7019,177202.14,177.2021,1502.4705,5408.8939,1502.4705,547.8462,-1399.029,-4.6648,2.1025,5.1168,6.7485,1.3041,310265.87,310.2659,0.0,0.0,8955.32,700.0,790096184.48,790.0962
313.0,Akash_Class,TERMINAL,12002.91,12.0029,177474.9,177.4749,1500.6422,5402.312,1500.6422,545.5138,-1397.9778,-5.037,3.0981,5.9135,6.585,1.4124,336039.38,336.0394,0.0,0.0,9699.23,700.0,788174487.47,788.1745
313.5,Akash_Class,TERMINAL,11304.69,11.3047,177746.39,177.7464,1498.2847,5393.8249,1498.2847,542.9953,-1396.4287,-5.4344,4.1657,6.8473,6.4234,1.5285,363662.68,363.6627,0.0,0.0,10496.54,700.0,785699964.37,785.7
314.0,Akash_Class,TERMINAL,10607.52,10.6075,178016.53,178.0165,1495.3598,5383.2952,1495.3598,540.2781,-1394.3459,-5.8579,5.3081,7.9051,6.2636,1.6527,393208.07,393.2081,0.0,0.0,11349.31,700.0,782635305.89,782.6353
314.5,Akash_Class,TERMINAL,9911.68,9.9117,178285.21,178.2852,1491.8278,5370.5802,1491.8278,537.3492,-1391.6918,-6.3082,6.5279,9.0778,6.1056,1.7853,424738.5,424.7385,0.0,0.0,12259.39,700.0,778942605.92,778.9426
315.0,Akash_Class,TERMINAL,9217.46,9.2175,178552.3,178.5523,1487.6479,5355.5326,1487.6479,534.195,-1388.4279,-6.7858,7.8271,10.3591,5.9492,1.9263,458304.73,458.3047,0.0,0.0,13228.22,700.0,774583741.06,774.5837
315.5,Akash_Class,TERMINAL,8525.2,8.5252,178817.71,178.8177,1482.7781,5338.0012,1482.7781,530.8021,-1384.5144,-7.2909,9.2072,11.7444,5.7945,2.0761,493942.24,493.9422,0.0,0.0,14256.84,700.0,769520827.28,769.5208
316.0,Akash_Class,TERMINAL,7835.25,7.8352,179081.28,179.0813,1477.1756,5317.8323,1477.1756,527.1567,-1379.9108,-7.8234,10.669,13.23,5.6413,2.2347,531667.75,531.6678,0.0,0.0,15345.73,700.0,763716758.32,763.7168
316.5,Akash_Class,TERMINAL,7147.96,7.148,179342.91,179.3429,1470.7975,5294.8709,1470.7975,523.2449,-1374.5763,-8.383,12.2123,14.8127,5.4897,2.402,571475.65,571.4757,0.0,0.0,16494.72,700.0,757135828.27,757.1358
317.0,Akash_Class,TERMINAL,6463.73,6.4637,179602.43,179.6024,1463.6007,5268.9625,1463.6007,519.0534,-1368.4701,-8.9688,13.8361,16.4887,5.3397,2.578,613334.13,613.3341,0.0,0.0,17702.9,700.0,749744438.18,749.7444
317.5,Akash_Class,TERMINAL,5782.95,5.7829,179859.72,179.8597,1455.543,5239.9547,1455.543,514.569,-1361.5521,-9.5797,15.538,18.2538,5.1911,2.7623,657181.31,657.1813,0.0,0.0,18968.48,700.0,741511883.12,741.5119
318.0,Akash_Class,TERMINAL,5106.06,5.1061,180114.61,180.1146,1446.5834,5207.7002,1446.5834,509.7792,-1353.7831,-10.214,17.3145,20.1027,5.0441,2.9545,702921.47,702.9215,0.0,0.0,20288.69,700.0,732411211.56,732.4112
318.5,Akash_Class,TERMINAL,4433.5,4.4335,180366.94,180.3669,1436.6828,5172.0582,1436.6828,504.6722,-1345.1258,-10.8693,19.1605,22.0288,4.8985,3.1542,750421.46,750.4215,0.0,0.0,21659.7,700.0,722420144.32,722.4201
319.0,Akash_Class,TERMINAL,3765.72,3.7657,180616.56,180.6166,1425.8051,5132.8983,1425.8051,499.2375,-1335.5456,-11.543,21.0695,24.0243,4.7544,3.3605,799507.57,799.5076,0.0,0.0,23076.49,700.0,711522034.21,711.522
319.5,Akash_Class,TERMINAL,3103.22,3.1032,180863.29,180.8633,1413.9174,5090.1026,1413.9174,493.466,-1325.0108,-12.2316,23.0331,26.0794,4.6118,3.5726,849963.05,849.963,0.0,0.0,24532.81,700.0,699706841.75,699.7068
320.0,Akash_Class,TERMINAL,2446.47,2.4465,181106.97,181.107,1400.9916,5043.5697,1400.9916,487.3502,-1313.4943,-12.931,25.0414,28.183,4.4707,3.7893,901526.53,901.5265,0.0,0.0,26021.1,700.0,686972096.02,686.9721
320.5,Akash_Class,TERMINAL,1795.98,1.796,181347.41,181.3474,1387.0048,4993.2173,1387.0048,480.8847,-1300.9736,-13.6368,27.0826,30.322,4.3311,4.0094,953891.56,953.8916,0.0,0.0,27532.54,700.0,673323803.89,673.3238
321.0,Akash_Class,TERMINAL,1152.27,1.1523,181584.45,181.5844,1371.9405,4938.9858,1371.9405,474.0663,-1287.4323,-14.3435,29.1431,32.4816,4.1931,4.2314,1006707.57,1006.7076,0.0,0.0,29056.99,700.0,658777265.96,658.7773
321.5,Akash_Class,TERMINAL,515.84,0.5158,181817.89,181.8179,1355.7894,4880.842,1355.7894,466.8946,-1272.8607,-15.0456,31.2078,34.6453,4.0568,4.4536,1059582.32,1059.5823,0.0,0.0,30583.13,700.0,643357754.29,643.3578
