Time_s,Missile_Class,Flight_Phase,Altitude_m,Altitude_km,Range_m,Range_km,Speed_ms,Speed_kmh,Absolute_Velocity_ms,Vx_ms,Vy_ms,Ax_ms2,Ay_ms2,Total_Acceleration_ms2,Mach_Number,G_Load,Dynamic_Pressure_Pa,Dynamic_Pressure_kPa,Thrust_N,Thrust_kN,Drag_Force_N,Mass_kg,Kinetic_Energy_J,Kinetic_Energy_MJ
0.0,Prithvi_Class,BOOST,0.0,0.0,0.0,0.0,2200.0,7920.0,2200.0,679.8374,2092.3243,0.3612,-8.6984,8.7059,6.4706,0.1191,2964500.0,2964.5,180000.0,180.0,174623.46,4600.0,11132000000.0,11132.0
0.5,Prithvi_Class,BOOST,1043.99,1.044,340.01,0.34,2195.92,7905.312,2195.92,680.018,2087.9751,1.7533,-4.3382,4.6792,6.6873,0.5857,2612150.37,2612.1504,180000.0,180.0,153868.36,4548.0,10965374975.67,10965.375
1.0,Prithvi_Class,BOOST,2086.89,2.0869,680.46,0.6805,2194.1295,7898.8662,2194.1295,680.8946,2085.806,2.9929,-0.4642,3.0287,6.9182,1.0003,2306769.11,2306.7691,180000.0,180.0,135879.92,4496.0,10822331138.89,10822.3311
1.5,Prithvi_Class,BOOST,3129.68,3.1297,1021.65,1.0217,2194.3737,7899.7455,2194.3737,682.3911,2085.5739,4.104,3.001,5.0842,7.1637,1.3713,2040897.56,2040.8976,180000.0,180.0,120218.79,4444.0,10699543487.07,10699.5435
2.0,Prithvi_Class,BOOST,4173.21,4.1732,1363.87,1.3639,2196.4384,7907.1784,2196.4384,684.4431,2087.0744,5.1063,6.12,7.9705,7.4243,1.7052,1808506.83,1808.5068,180000.0,180.0,106529.85,4392.0,10594254734.06,10594.2547
2.5,Prithvi_Class,BOOST,5218.28,5.2183,1707.37,1.7074,2200.1422,7920.5119,2200.1422,686.9962,2090.1344,6.0157,8.9442,10.779,7.7004,2.0077,1604676.4,1604.6764,180000.0,180.0,94523.24,4340.0,10504157600.0,10504.1576
3.0,Prithvi_Class,BOOST,6265.59,6.2656,2052.37,2.0524,2205.3304,7939.1893,2205.3304,690.0041,2094.6065,6.8455,11.5159,13.3969,7.9928,2.2831,1425354.61,1425.3546,180000.0,180.0,83960.32,4288.0,10427305310.66,10427.3053
3.5,Prithvi_Class,BOOST,7315.77,7.3158,2399.09,2.3991,2211.8706,7962.7341,2211.8706,693.4268,2100.3644,7.6068,13.8704,15.8193,8.3021,2.5354,1267177.89,1267.1779,180000.0,180.0,74642.94,4236.0,10362042722.59,10362.0427
4.0,Prithvi_Class,BOOST,8369.42,8.3694,2747.7,2.7477,2219.649,7990.7364,2219.649,697.2302,2107.2996,8.3088,16.0375,18.062,8.6291,2.7676,1127332.8,1127.3328,180000.0,180.0,66405.38,4184.0,10306952732.21,10306.9527
4.5,Prithvi_Class,BOOST,9427.08,9.4271,3098.39,3.0984,2228.5673,8022.8422,2228.5673,701.3846,2115.3184,8.9594,18.0423,20.1444,8.9747,2.9825,1003449.61,1003.4496,180000.0,180.0,59108.06,4132.0,10260814149.75,10260.8141
5.0,Prithvi_Class,BOOST,10489.25,10.4892,3451.33,3.4513,2238.5403,8058.7452,2238.5403,705.8643,2124.3395,9.5654,19.9063,22.0853,9.3397,3.1823,893519.39,893.5194,180000.0,180.0,52632.64,4080.0,10222568270.17,10222.5683
5.5,Prithvi_Class,BOOST,11556.39,11.5564,3806.65,3.8067,2249.4943,8098.1794,2249.4943,710.647,2134.2927,10.1325,21.648,23.9019,9.7253,3.369,795828.89,795.8289,180000.0,180.0,46878.19,4028.0,10191292110.25,10191.2921
6.0,Prithvi_Class,BOOST,12628.95,12.629,4164.51,4.1645,2261.3649,8140.9135,2261.3649,715.7133,2145.1167,10.6657,23.2832,25.6099,10.1325,3.5443,708908.97,708.909,180000.0,180.0,41758.19,3976.0,10166176804.14,10166.1768
6.5,Prithvi_Class,BOOST,13707.33,13.7073,4525.03,4.525,2274.0963,8186.7465,2274.0963,721.0461,2156.7583,11.1694,24.826,27.2228,10.5624,3.7097,631493.3,631.4933,180000.0,180.0,37198.03,3924.0,10146510026.26,10146.51
7.0,Prithvi_Class,BOOST,14791.92,14.7919,4888.35,4.8883,2287.6399,8235.5036,2287.6399,726.6308,2169.1713,11.6474,26.2884,28.7531,11.0165,3.8666,562485.26,562.4853,180000.0,180.0,33133.12,3872.0,10131661584.27,10131.6616
7.5,Prithvi_Class,BOOST,15883.07,15.8831,5254.57,5.2546,2301.9536,8287.0329,2301.9536,732.4545,2182.3154,12.1032,27.6812,30.2115,11.4961,4.0159,500931.01,500.931,180000.0,180.0,29507.27,3820.0,10121071526.8,10121.0715
8.0,Prithvi_Class,BOOST,16981.15,16.9812,5623.83,5.6238,2317.0008,8341.2029,2317.0008,738.5061,2196.1561,12.5397,29.014,31.6079,12.0026,4.1589,445997.62,445.9976,180000.0,180.0,26271.43,3768.0,10114240260.12,10114.2403
8.5,Prithvi_Class,BOOST,18086.48,18.0865,5996.21,5.9962,2332.75,8397.8999,2332.75,744.7759,2210.6631,12.9596,30.2953,32.9508,12.5377,4.2964,396955.05,396.9551,180000.0,180.0,23382.58,3716.0,10110720280.66,10110.7203
9.0,Prithvi_Class,BOOST,19199.39,19.1994,6371.84,6.3718,2349.174,8457.0265,2349.174,751.2557,2225.8107,13.3653,31.5327,34.2482,13.051,4.4291,353161.32,353.1613,180000.0,180.0,20802.92,3664.0,10110109215.34,10110.1092
9.5,Prithvi_Class,BOOST,20320.18,20.3202,6750.81,6.7508,2366.2499,8518.4995,2366.2499,757.9384,2241.5771,13.759,32.7331,35.5073,13.1458,4.5579,314050.13,314.0501,180000.0,180.0,18499.08,3612.0,10112043926.69,10112.0439
10.0,Prithvi_Class,BOOST,21449.15,21.4491,7133.22,7.1332,2383.958,8582.2489,2383.958,764.8179,2257.9437,14.1428,33.9028,36.7345,13.2442,4.6834,279120.61,279.1206,180000.0,180.0,16441.56,3560.0,10116195489.82,10116.1955
10.5,Prithvi_Class,BOOST,22586.6,22.5866,7519.16,7.5192,2402.2824,8648.2165,2402.2824,771.8893,2274.8951,14.5184,35.0476,37.9357,13.346,4.8062,247928.62,247.9286,180000.0,180.0,14604.2,3508.0,10122264886.83,10122.2649
11.0,Prithvi_Class,BOOST,23732.81,23.7328,7908.74,7.9087,2421.2097,8716.355,2421.2097,779.1485,2292.4189,14.8875,36.1726,39.1165,13.4512,4.9269,220079.48,220.0795,180000.0,180.0,12963.75,3456.0,10129979294.86,10129.9793
11.5,Prithvi_Class,BOOST,24888.06,24.8881,8302.03,8.302,2440.7297,8786.6269,2440.7297,786.5922,2310.5052,15.2518,37.2829,40.2819,13.5596,5.046,195221.77,195.2218,180000.0,180.0,11499.51,3404.0,10139088867.29,10139.0889
12.0,Prithvi_Class,BOOST,26052.63,26.0526,8699.14,8.6991,2460.8345,8859.0042,2460.8345,794.2181,2329.1466,15.6126,38.3829,41.4367,13.6713,5.164,173042.03,173.042,180000.0,180.0,10193.02,3352.0,10149363926.67,10149.3639
12.5,Prithvi_Class,BOOST,27226.8,27.2268,9100.16,9.1002,2481.5187,8933.4672,2481.5187,802.0244,2348.3381,15.9713,39.4769,42.5853,13.7862,5.2814,153260.24,153.2602,180000.0,180.0,9027.77,3300.0,10160592502.72,10160.5925
13.0,Prithvi_Class,BOOST,28410.84,28.4108,9505.16,9.5052,2502.779,9010.0045,2502.779,810.01,2368.0766,16.3293,40.569,43.732,13.9043,5.3985,135625.95,135.626,180000.0,180.0,7989.03,3248.0,10172578160.48,10172.5782
13.5,Prithvi_Class,BOOST,29605.02,29.605,9914.25,9.9142,2524.6145,9088.6122,2524.6145,818.1747,2388.3611,16.6877,41.663,44.8808,14.0256,5.5159,119914.89,119.9149,180000.0,180.0,7063.57,3196.0,10185138073.59,10185.1381
14.0,Prithvi_Class,BOOST,30809.62,30.8096,10327.51,10.3275,2547.0261,9169.2938,2547.0261,826.5185,2409.1926,17.0478,42.7626,46.0355,14.1501,5.6338,105926.04,105.926,180000.0,180.0,6239.56,3144.0,10198101304.72,10198.1013
14.5,Prithvi_Class,BOOST,32024.9,32.0249,10745.03,10.745,2570.0166,9252.0597,2570.0166,835.0424,2430.5739,17.4107,43.8713,47.1998,14.2779,5.7527,93479.12,93.4791,180000.0,180.0,5506.37,3092.0,10211307262.14,10211.3073
15.0,Prithvi_Class,BOOST,33251.16,33.2512,11166.9,11.1669,2593.5908,9336.927,2593.5908,843.7478,2452.5095,17.7776,44.9926,48.3774,14.4088,5.873,82412.3,82.4123,180000.0,180.0,4854.49,3040.0,10224604305.56,10224.6043
15.5,Prithvi_Class,BOOST,34488.66,34.4887,11593.22,11.5932,2617.7553,9423.9191,2617.7553,852.6366,2475.0058,18.1494,46.1298,49.5717,14.5431,5.9949,72580.33,72.5803,180000.0,180.0,4275.33,2988.0,10237848479.25,10237.8485
16.0,Prithvi_Class,BOOST,35737.7,35.7377,12024.08,12.0241,2642.5184,9513.0663,2642.5184,861.7113,2498.0707,18.5274,47.2862,50.7864,14.6807,6.119,63852.71,63.8527,180000.0,180.0,3761.23,2936.0,10250902353.09,10250.9024
16.5,Prithvi_Class,BOOST,36998.55,36.9986,12459.56,12.4596,2667.8902,9604.4046,2667.8902,870.975,2521.7138,18.9126,48.4653,52.0247,14.8216,6.2454,56112.24,56.1122,180000.0,180.0,3305.28,2884.0,10263633955.32,10263.634
17.0,Prithvi_Class,BOOST,38271.53,38.2715,12899.78,12.8998,2693.8825,9697.9768,2693.8825,880.4313,2545.9465,19.3061,49.6703,53.2904,14.966,6.3746,49253.65,49.2536,180000.0,180.0,2901.28,2832.0,10275915782.7,10275.9158
17.5,Prithvi_Class,BOOST,39556.92,39.5569,13344.82,13.3448,2720.5088,9793.8318,2720.5088,890.0844,2570.7816,19.7089,50.9046,54.5868,15.1139,6.507,43182.35,43.1824,180000.0,180.0,2543.65,2780.0,10287623875.67,10287.6239
18.0,Prithvi_Class,BOOST,40855.03,40.855,13794.79,13.7948,2747.7846,9892.0246,2747.7846,899.9388,2596.2339,20.1223,52.1715,55.9176,15.2655,6.6428,37813.43,37.8134,180000.0,180.0,2227.4,2728.0,10298636947.48,10298.6369
18.5,Prithvi_Class,BOOST,42166.19,42.1662,14249.79,14.2498,2775.727,9992.6172,2775.727,910.0,2622.3197,20.5472,53.4747,57.2864,15.4207,6.7825,33070.63,33.0706,180000.0,180.0,1948.02,2676.0,10308835557.26,10308.8356
19.0,Prithvi_Class,BOOST,43490.72,43.4907,14709.93,14.7099,2804.3549,10095.6777,2804.3549,920.2736,2649.057,20.985,54.8176,58.697,15.5797,6.9265,28885.52,28.8855,180000.0,180.0,1701.5,2624.0,10318101318.23,10318.1013
19.5,Prithvi_Class,BOOST,44828.95,44.829,15175.31,15.1753,2833.6893,10201.2813,2833.6893,930.7661,2676.4658,21.4368,56.2041,60.1535,15.7427,7.0752,25196.71,25.1967,180000.0,180.0,1484.21,2572.0,10326316132.46,10326.3161
20.0,Prithvi_Class,BOOST,46181.24,46.1812,15646.05,15.6461,2863.7529,10309.5103,2863.7529,941.4845,2704.5679,21.904,57.6381,61.6598,15.9097,7.2289,21949.14,21.9491,180000.0,180.0,1292.91,2520.0,10333361444.45,10333.3614
20.5,Prithvi_Class,BOOST,47547.93,47.5479,16122.27,16.1223,2894.5707,10420.4544,2894.5707,952.4365,2733.3869,22.3878,59.1236,63.2203,16.0809,7.3882,19093.5,19.0935,180000.0,180.0,1124.7,2468.0,10339117505.91,10339.1175
21.0,Prithvi_Class,BOOST,48929.41,48.9294,16604.09,16.6041,2926.1697,10534.2109,2926.1697,963.6304,2762.9487,22.8896,60.665,64.8397,16.2565,7.5534,16585.63,16.5856,180000.0,180.0,976.97,2416.0,10343462644.3,10343.4626
21.5,Prithvi_Class,BOOST,50326.05,50.326,17091.62,17.0916,2958.5793,10650.8856,2958.5793,975.0752,2793.2812,23.4111,62.267,66.5226,16.4366,7.7252,14386.01,14.386,180000.0,180.0,847.41,2364.0,10346272527.89,10346.2725
22.0,Prithvi_Class,BOOST,51738.25,51.7383,17585.01,17.585,2991.8314,10770.5929,2991.8314,986.7807,2824.4147,23.9537,63.9345,68.2745,16.6213,7.9039,12459.29,12.4593,180000.0,180.0,733.91,2312.0,10347419419.61,10347.4194
22.5,Prithvi_Class,BOOST,53166.45,53.1664,18084.39,18.0844,3025.9602,10893.4566,3025.9602,998.7576,2856.382,24.5193,65.6728,70.1007,16.8109,8.0902,10773.94,10.7739,180000.0,180.0,634.64,2260.0,10346771412.06,10346.7714
23.0,Prithvi_Class,BOOST,54611.05,54.6111,18589.9,18.5899,3061.0029,11019.6105,3061.0029,1011.0172,2889.2184,25.1096,67.4876,72.0074,17.0056,8.2848,9301.77,9.3018,180000.0,180.0,547.92,2208.0,10344191635.36,10344.1916
23.5,Prithvi_Class,BOOST,56072.54,56.0725,19101.69,19.1017,3096.9998,11149.1992,3096.9998,1023.572,2922.9622,25.7268,69.385,74.001,17.2056,8.4882,8017.67,8.0177,180000.0,180.0,472.28,2156.0,10339537429.04,10339.5374
24.0,Prithvi_Class,BOOST,57551.36,57.5514,19619.91,19.6199,3133.9942,11282.3791,3133.9942,1036.4354,2957.6547,26.3729,71.3719,76.0886,17.4111,8.7011,6899.28,6.8993,180000.0,180.0,406.4,2104.0,10332659468.25,10332.6595
24.5,Prithvi_Class,BOOST,59048.03,59.048,20144.72,20.1447,3172.0331,11419.3193,3172.0331,1049.6219,2993.3406,27.0505,73.4555,78.2779,17.6224,8.9245,5926.7,5.9267,180000.0,180.0,349.11,2052.0,10323400833.84,10323.4008
25.0,Prithvi_Class,BOOST,60563.07,60.5631,20676.29,20.6763,3211.1674,11560.2026,3211.1674,1063.1471,3030.0683,27.762,75.6438,80.5774,17.8398,9.1591,5082.24,5.0822,180000.0,180.0,299.37,2000.0,10311596014.11,10311.596
25.5,Prithvi_Class,MIDCOURSE,62097.01,62.097,21214.8,21.2148,3251.452,11705.2273,3251.452,1077.0281,3067.8903,-0.0424,-9.9309,9.931,18.0636,0.0131,4350.2,4.3502,0.0,0.0,256.25,2000.0,10571940272.19,10571.9403
26.0,Prithvi_Class,MIDCOURSE,63628.48,63.6285,21753.31,21.7533,3246.7603,11688.337,3246.7603,1077.0069,3062.9248,-0.0354,-9.9107,9.9107,18.0376,0.0109,3622.49,3.6225,0.0,0.0,213.38,2000.0,10541452336.02,10541.4523
26.5,Prithvi_Class,MIDCOURSE,65157.46,65.1575,22291.8,22.2918,3242.0801,11671.4883,3242.0801,1076.9892,3057.9695,-0.0295,-9.8938,9.8939,18.0116,0.0091,3017.4,3.0174,0.0,0.0,177.74,2000.0,10511083198.64,10511.0832
27.0,Prithvi_Class,MIDCOURSE,66683.97,66.684,22830.29,22.8303,3237.4096,11654.6745,3237.4096,1076.9744,3053.0226,-0.0246,-9.8798,9.8799,17.9856,0.0075,2514.12,2.5141,0.0,0.0,148.09,2000.0,10480820867.09,10480.8209
27.5,Prithvi_Class,MIDCOURSE,68208.01,68.208,23368.77,23.3688,3232.7473,11637.8904,3232.7473,1076.9621,3048.0827,-0.0206,-9.8682,9.8682,17.9597,0.0063,2095.39,2.0954,0.0,0.0,123.43,2000.0,10450655398.13,10450.6554
28.0,Prithvi_Class,MIDCOURSE,69729.59,69.7296,23907.25,23.9072,3228.0921,11621.1315,3228.0921,1076.9519,3043.1486,-0.0172,-9.8585,9.8585,17.9338,0.0052,1746.91,1.7469,0.0,0.0,102.9,2000.0,10420578545.32,10420.5785
28.5,Prithvi_Class,MIDCOURSE,71248.7,71.2487,24445.72,24.4457,3223.4428,11604.3941,3223.4428,1076.9433,3038.2193,-0.0143,-9.8504,9.8505,17.908,0.0044,1456.81,1.4568,0.0,0.0,85.81,2000.0,10390583467.27,10390.5835
29.0,Prithvi_Class,MIDCOURSE,72765.34,72.7653,24984.19,24.9842,3218.7986,11587.675,3218.7986,1076.9361,3033.2941,-0.012,-9.8437,9.8437,17.8822,0.0036,1215.23,1.2152,0.0,0.0,71.58,2000.0,10360664486.56,10360.6645
29.5,Prithvi_Class,MIDCOURSE,74279.53,74.2795,25522.65,25.5227,3214.1588,11570.9717,3214.1588,1076.9301,3028.3722,-0.01,-9.8381,9.8381,17.8564,0.003,1014.01,1.014,0.0,0.0,59.73,2000.0,10330816890.24,10330.8169
30.0,Prithvi_Class,MIDCOURSE,75791.26,75.7913,26061.11,26.0611,3209.5228,11554.2822,3209.5228,1076.9251,3023.4532,-0.0084,-9.8335,9.8335,17.8307,0.0025,846.35,0.8463,0.0,0.0,49.85,2000.0,10301036764.86,10301.0368
30.5,Prithvi_Class,MIDCOURSE,77300.52,77.3005,26599.57,26.5996,3204.8901,11537.6045,3204.8901,1076.9209,3018.5364,-0.007,-9.8296,9.8296,17.8049,0.0021,706.61,0.7066,0.0,0.0,41.62,2000.0,10271320859.84,10271.3209
31.0,Prithvi_Class,MIDCOURSE,78807.34,78.8073,27138.03,27.138,3200.2604,11520.9374,3200.2604,1076.9174,3013.6216,-0.0058,-9.8264,9.8264,17.7792,0.0018,590.11,0.5901,0.0,0.0,34.76,2000.0,10241666474.44,10241.6665
31.5,Prithvi_Class,MIDCOURSE,80311.69,80.3117,27676.49,27.6765,3195.6332,11504.2794,3195.6332,1076.9145,3008.7084,-0.0049,-9.8237,9.8237,17.7535,0.0015,492.97,0.493,0.0,0.0,29.04,2000.0,10212071364.09,10212.0714
32.0,Prithvi_Class,MIDCOURSE,81813.59,81.8136,28214.95,28.2149,3191.0083,11487.6297,3191.0083,1076.9121,3003.7966,-0.0041,-9.8214,9.8214,17.7278,0.0012,411.93,0.4119,0.0,0.0,24.26,2000.0,10182533662.8,10182.5337
32.5,Prithvi_Class,MIDCOURSE,83313.03,83.313,28753.4,28.7534,3186.3854,11470.9874,3186.3854,1076.91,2998.8859,-0.0034,-9.8195,9.8195,17.7021,0.001,344.31,0.3443,0.0,0.0,20.28,2000.0,10153051818.87,10153.0518
33.0,Prithvi_Class,MIDCOURSE,84810.02,84.81,29291.86,29.2919,3181.7644,11454.3518,3181.7644,1076.9083,2993.9761,-0.0029,-9.818,9.818,17.6765,0.0009,287.88,0.2879,0.0,0.0,16.96,2000.0,10123624541.56,10123.6245
33.5,Prithvi_Class,MIDCOURSE,86304.55,86.3046,29830.31,29.8303,3177.1451,11437.7222,3177.1451,1076.9069,2989.0671,-0.0024,-9.8167,9.8167,17.6508,0.0007,240.76,0.2408,0.0,0.0,14.18,2000.0,10094250756.94,10094.2508
34.0,Prithvi_Class,MIDCOURSE,87796.63,87.7966,30368.76,30.3688,3172.5273,11421.0983,3172.5273,1076.9057,2984.1588,-0.002,-9.8156,9.8156,17.6252,0.0006,201.41,0.2014,0.0,0.0,11.86,2000.0,10064929571.19,10064.9296
34.5,Prithvi_Class,MIDCOURSE,89286.26,89.2863,30907.21,30.9072,3167.911,11404.4797,3167.911,1076.9047,2979.251,-0.0017,-9.8147,9.8147,17.5995,0.0005,168.54,0.1685,0.0,0.0,9.93,2000.0,10035660240.2,10035.6602
35.0,Prithvi_Class,MIDCOURSE,90773.43,90.7734,31445.67,31.4457,3163.2961,11387.8659,3163.2961,1076.9038,2974.3437,-0.0014,-9.8139,9.8139,17.5739,0.0004,141.08,0.1411,0.0,0.0,8.31,2000.0,10006442144.29,10006.4421
35.5,Prithvi_Class,MIDCOURSE,92258.15,92.2581,31984.12,31.9841,3158.6824,11371.2568,3158.6824,1076.9031,2969.4367,-0.0012,-9.8133,9.8133,17.5482,0.0004,118.12,0.1181,0.0,0.0,6.96,2000.0,9977274767.29,9977.2748
36.0,Prithvi_Class,MIDCOURSE,93740.41,93.7404,32522.57,32.5226,3154.07,11354.6521,3154.07,1076.9025,2964.5301,-0.001,-9.8127,9.8127,17.5226,0.0003,98.93,0.0989,0.0,0.0,5.83,2000.0,9948157679.13,9948.1577
36.5,Prithvi_Class,MIDCOURSE,95220.22,95.2202,33061.02,33.061,3149.4588,11338.0516,3149.4588,1076.902,2959.6237,-0.0008,-9.8123,9.8123,17.497,0.0002,82.88,0.0829,0.0,0.0,4.88,2000.0,9919090521.34,9919.0905
37.0,Prithvi_Class,MIDCOURSE,96697.58,96.6976,33599.47,33.5995,3144.8486,11321.4551,3144.8486,1076.9016,2954.7176,-0.0007,-9.8119,9.8119,17.4714,0.0002,69.45,0.0695,0.0,0.0,4.09,2000.0,9890072995.08,9890.073
37.5,Prithvi_Class,MIDCOURSE,98172.49,98.1725,34137.92,34.1379,3140.2396,11304.8626,3140.2396,1076.9012,2949.8116,-0.0006,-9.8116,9.8116,17.4458,0.0002,58.22,0.0582,0.0,0.0,3.43,2000.0,9861104851.16,9861.1049
38.0,Prithvi_Class,MIDCOURSE,99644.94,99.6449,34676.37,34.6764,3135.6317,11288.274,3135.6317,1076.901,2944.9058,-0.0005,-9.8114,9.8114,17.4202,0.0001,48.81,0.0488,0.0,0.0,2.88,2000.0,9832185881.69,9832.1859
38.5,Prithvi_Class,MIDCOURSE,101114.94,101.1149,35214.82,35.2148,3131.0247,11271.6891,3131.0247,1076.9007,2940.0001,-0.0004,-9.8111,9.8111,17.3946,0.0001,40.94,0.0409,0.0,0.0,2.41,2000.0,9803315913.23,9803.3159
39.0,Prithvi_Class,MIDCOURSE,102582.49,102.5825,35753.27,35.7533,3126.4188,11255.1078,3126.4188,1076.9005,2935.0946,-0.0003,-9.8109,9.8109,17.369,0.0001,34.35,0.0343,0.0,0.0,2.02,2000.0,9774494801.01,9774.4948
39.5,Prithvi_Class,MIDCOURSE,104047.58,104.0476,36291.72,36.2917,3121.814,11238.5303,3121.814,1076.9003,2930.1891,-0.0003,-9.8108,9.8108,17.3434,0.0001,28.82,0.0288,0.0,0.0,1.7,2000.0,9745722424.18,9745.7224
40.0,Prithvi_Class,MIDCOURSE,105510.23,105.5102,36830.17,36.8302,3117.2101,11221.9563,3117.2101,1076.9002,2925.2837,-0.0002,-9.8107,9.8107,17.3178,0.0001,24.2,0.0242,0.0,0.0,1.43,2000.0,9716998681.81,9716.9987
40.5,Prithvi_Class,MIDCOURSE,106970.41,106.9704,37368.62,37.3686,3112.6072,11205.3859,3112.6072,1076.9001,2920.3784,-0.0002,-9.8106,9.8106,17.2923,0.0001,20.32,0.0203,0.0,0.0,1.2,2000.0,9688323489.6,9688.3235
41.0,Prithvi_Class,MIDCOURSE,108428.15,108.4282,37907.07,37.9071,3108.0053,11188.819,3108.0053,1076.9,2915.4731,-0.0002,-9.8105,9.8105,17.2667,0.0001,17.06,0.0171,0.0,0.0,1.01,2000.0,9659696777.12,9659.6968
41.5,Prithvi_Class,MIDCOURSE,109883.44,109.8834,38445.52,38.4455,3103.4043,11172.2556,3103.4043,1076.8999,2910.5678,-0.0001,-9.8104,9.8104,17.2411,0.0,14.34,0.0143,0.0,0.0,0.84,2000.0,9631118485.48,9631.1185
42.0,Prithvi_Class,MIDCOURSE,111336.27,111.3363,38983.97,38.984,3098.8044,11155.6958,3098.8044,1076.8998,2905.6626,-0.0001,-9.8103,9.8103,17.2156,0.0,12.05,0.012,0.0,0.0,0.71,2000.0,9602588565.47,9602.5886
42.5,Prithvi_Class,MIDCOURSE,112786.65,112.7866,39522.42,39.5224,3094.2054,11139.1394,3094.2054,1076.8997,2900.7575,-0.0001,-9.8103,9.8103,17.19,0.0,10.13,0.0101,0.0,0.0,0.6,2000.0,9574106975.94,9574.107
43.0,Prithvi_Class,MIDCOURSE,114234.57,114.2346,40060.87,40.0609,3089.6074,11122.5865,3089.6074,1076.8997,2895.8523,-0.0001,-9.8102,9.8102,17.1645,0.0,8.52,0.0085,0.0,0.0,0.5,2000.0,9545673682.44,9545.6737
43.5,Prithvi_Class,MIDCOURSE,115680.05,115.68,40599.32,40.5993,3085.0103,11106.0371,3085.0103,1076.8996,2890.9472,-0.0001,-9.8102,9.8102,17.1389,0.0,7.16,0.0072,0.0,0.0,0.42,2000.0,9517288656.19,9517.2887
44.0,Prithvi_Class,MIDCOURSE,117123.07,117.1231,41137.77,41.1378,3080.4142,11089.4913,3080.4142,1076.8996,2886.0421,-0.0001,-9.8102,9.8102,17.1134,0.0,6.03,0.006,0.0,0.0,0.36,2000.0,9488951873.06,9488.9519
44.5,Prithvi_Class,MIDCOURSE,118563.63,118.5636,41676.22,41.6762,3075.8191,11072.9489,3075.8191,1076.8996,2881.137,-0.0001,-9.8101,9.8101,17.0879,0.0,5.07,0.0051,0.0,0.0,0.3,2000.0,9460663312.88,9460.6633
45.0,Prithvi_Class,MIDCOURSE,120001.75,120.0018,42214.67,42.2147,3071.225,11056.41,3071.225,1076.8995,2876.232,-0.0,-9.8101,9.8101,17.0624,0.0,4.27,0.0043,0.0,0.0,0.25,2000.0,9432422958.75,9432.423
45.5,Prithvi_Class,MIDCOURSE,121437.41,121.4374,42753.12,42.7531,3066.6318,11039.8746,3066.6318,1076.8995,2871.3269,-0.0,-9.8101,9.8101,17.0368,0.0,3.6,0.0036,0.0,0.0,0.21,2000.0,9404230796.49,9404.2308
46.0,Prithvi_Class,MIDCOURSE,122870.63,122.8706,43291.57,43.2916,3062.0396,11023.3427,3062.0396,1076.8995,2866.4219,-0.0,-9.8101,9.8101,17.0113,0.0,3.03,0.003,0.0,0.0,0.18,2000.0,9376086814.26,9376.0868
46.5,Prithvi_Class,MIDCOURSE,124301.38,124.3014,43830.02,43.83,3057.4484,11006.8144,3057.4484,1076.8995,2861.5168,-0.0,-9.8101,9.8101,16.9858,0.0,2.55,0.0026,0.0,0.0,0.15,2000.0,9347991002.11,9347.991
47.0,Prithvi_Class,MIDCOURSE,125729.69,125.7297,44368.47,44.3685,3052.8582,10990.2896,3052.8582,1076.8995,2856.6118,-0.0,-9.8101,9.8101,16.9603,0.0,2.15,0.0022,0.0,0.0,0.13,2000.0,9319943351.71,9319.9434
47.5,Prithvi_Class,MIDCOURSE,127155.54,127.1555,44906.92,44.9069,3048.269,10973.7684,3048.269,1076.8995,2851.7068,-0.0,-9.81,9.81,16.9348,0.0,1.81,0.0018,0.0,0.0,0.11,2000.0,9291943856.06,9291.9439
48.0,Prithvi_Class,MIDCOURSE,128578.94,128.5789,45445.37,45.4454,3043.6808,10957.2507,3043.6808,1076.8994,2846.8017,-0.0,-9.81,9.81,16.9093,0.0,1.53,0.0015,0.0,0.0,0.09,2000.0,9263992509.31,9263.9925
48.5,Prithvi_Class,MIDCOURSE,129999.89,129.9999,45983.82,45.9838,3039.0935,10940.7366,3039.0935,1076.8994,2841.8967,-0.0,-9.81,9.81,16.8839,0.0,1.29,0.0013,0.0,0.0,0.08,2000.0,9236089306.53,9236.0893
49.0,Prithvi_Class,MIDCOURSE,131418.39,131.4184,46522.27,46.5223,3034.5072,10924.2261,3034.5072,1076.8994,2836.9917,-0.0,-9.81,9.81,16.8584,0.0,1.09,0.0011,0.0,0.0,0.06,2000.0,9208234243.59,9208.2342
49.5,Prithvi_Class,MIDCOURSE,132834.43,132.8344,47060.72,47.0607,3029.922,10907.7192,3029.922,1076.8994,2832.0867,-0.0,-9.81,9.81,16.8329,0.0,0.92,0.0009,0.0,0.0,0.05,2000.0,9180427317.04,9180.4273
50.0,Prithvi_Class,MIDCOURSE,134248.02,134.248,47599.17,47.5992,3025.3378,10891.2159,3025.3378,1076.8994,2827.1817,-0.0,-9.81,9.81,16.8074,0.0,0.78,0.0008,0.0,0.0,0.05,2000.0,9152668523.95,9152.6685
50.5,Prithvi_Class,MIDCOURSE,135659.16,135.6592,48137.62,48.1376,3020.7545,10874.7163,3020.7545,1076.8994,2822.2767,-0.0,-9.81,9.81,16.782,0.0,0.65,0.0007,0.0,0.0,0.04,2000.0,9124957861.89,9124.9579
