Time_s,Missile_Class,Flight_Phase,Altitude_m,Altitude_km,Range_m,Range_km,Speed_ms,Speed_kmh,Absolute_Velocity_ms,Vx_ms,Vy_ms,Ax_ms2,Ay_ms2,Total_Acceleration_ms2,Mach_Number,G_Load,Dynamic_Pressure_Pa,Dynamic_Pressure_kPa,Thrust_N,Thrust_kN,Drag_Force_N,Mass_kg,Kinetic_Energy_J,Kinetic_Energy_MJ
146.0,QRSAM_Class,MIDCOURSE,59001.7,59.0017,75698.17,75.6982,601.2595,2164.5343,601.2595,526.3356,-290.6611,-0.0043,-9.8076,9.8076,3.3403,0.0005,214.11,0.2141,0.0,0.0,2.44,500.0,90378252.79,90.3783
146.5,QRSAM_Class,MIDCOURSE,58853.92,58.8539,75961.34,75.9613,603.6435,2173.1167,603.6435,526.3334,-295.5649,-0.0044,-9.8075,9.8075,3.3536,0.0005,219.59,0.2196,0.0,0.0,2.5,500.0,91096377.0,91.0964
147.0,QRSAM_Class,MIDCOURSE,58703.68,58.7037,76224.51,76.2245,606.0578,2181.808,606.0578,526.3312,-300.4687,-0.0045,-9.8075,9.8075,3.367,0.0005,225.3,0.2253,0.0,0.0,2.57,500.0,91826505.91,91.8265
147.5,QRSAM_Class,MIDCOURSE,58551.0,58.551,76487.67,76.4877,608.5019,2190.6068,608.5019,526.329,-305.3724,-0.0046,-9.8074,9.8074,3.3806,0.0005,231.24,0.2312,0.0,0.0,2.64,500.0,92568638.47,92.5686
148.0,QRSAM_Class,MIDCOURSE,58395.86,58.3959,76750.83,76.7508,610.9755,2199.5119,610.9755,526.3267,-310.2761,-0.0047,-9.8073,9.8073,3.3943,0.0006,237.41,0.2374,0.0,0.0,2.71,500.0,93322773.56,93.3228
148.5,QRSAM_Class,MIDCOURSE,58238.27,58.2383,77014.0,77.014,613.4783,2208.5219,613.4783,526.3244,-315.1797,-0.0048,-9.8071,9.8071,3.4082,0.0006,243.84,0.2438,0.0,0.0,2.78,500.0,94088910.0,94.0889
149.0,QRSAM_Class,MIDCOURSE,58078.23,58.0782,77277.16,77.2772,616.0099,2217.6356,616.0099,526.322,-320.0833,-0.0049,-9.807,9.807,3.4223,0.0006,250.53,0.2505,0.0,0.0,2.86,500.0,94867046.57,94.867
149.5,QRSAM_Class,MIDCOURSE,57915.73,57.9157,77540.32,77.5403,618.5699,2226.8517,618.5699,526.3196,-324.9868,-0.005,-9.8069,9.8069,3.4365,0.0006,257.49,0.2575,0.0,0.0,2.94,500.0,95657182.0,95.6572
150.0,QRSAM_Class,MIDCOURSE,57750.79,57.7508,77803.48,77.8035,621.158,2236.1688,621.158,526.3171,-329.8903,-0.0051,-9.8068,9.8068,3.4509,0.0006,264.74,0.2647,0.0,0.0,3.02,500.0,96459314.95,96.4593
150.5,QRSAM_Class,MIDCOURSE,57583.39,57.5834,78066.63,78.0666,623.7738,2245.5857,623.7738,526.3145,-334.7937,-0.0052,-9.8067,9.8067,3.4654,0.0006,272.29,0.2723,0.0,0.0,3.11,500.0,97273444.01,97.2734
151.0,QRSAM_Class,MIDCOURSE,57413.54,57.4135,78329.79,78.3298,626.417,2255.1012,626.417,526.3119,-339.697,-0.0054,-9.8065,9.8065,3.4801,0.0007,280.14,0.2801,0.0,0.0,3.19,500.0,98099567.71,98.0996
151.5,QRSAM_Class,MIDCOURSE,57241.24,57.2412,78592.94,78.5929,629.0872,2264.714,629.0872,526.3092,-344.6003,-0.0055,-9.8064,9.8064,3.4949,0.0007,288.32,0.2883,0.0,0.0,3.29,500.0,98937684.52,98.9377
152.0,QRSAM_Class,MIDCOURSE,57066.49,57.0665,78856.1,78.8561,631.7841,2274.4228,631.7841,526.3065,-349.5035,-0.0056,-9.8063,9.8063,3.5099,0.0007,296.84,0.2968,0.0,0.0,3.39,500.0,99787792.82,99.7878
152.5,QRSAM_Class,MIDCOURSE,56889.29,56.8893,79119.25,79.1192,634.5073,2284.2264,634.5073,526.3036,-354.4066,-0.0058,-9.8061,9.8061,3.525,0.0007,305.71,0.3057,0.0,0.0,3.49,500.0,100649890.91,100.6499
153.0,QRSAM_Class,MIDCOURSE,56709.63,56.7096,79382.4,79.3824,637.2565,2294.1236,637.2565,526.3008,-359.3097,-0.0059,-9.8059,9.806,3.5403,0.0007,314.95,0.315,0.0,0.0,3.59,500.0,101523977.04,101.524
153.5,QRSAM_Class,MIDCOURSE,56527.53,56.5275,79645.55,79.6455,640.0314,2304.1131,640.0314,526.2978,-364.2126,-0.0061,-9.8058,9.8058,3.5557,0.0008,324.58,0.3246,0.0,0.0,3.7,500.0,102410049.35,102.41
154.0,QRSAM_Class,MIDCOURSE,56342.97,56.343,79908.69,79.9087,642.8316,2314.1936,642.8316,526.2947,-369.1155,-0.0062,-9.8056,9.8056,3.5713,0.0008,334.61,0.3346,0.0,0.0,3.82,500.0,103308105.87,103.3081
154.5,QRSAM_Class,MIDCOURSE,56155.96,56.156,80171.84,80.1718,645.6567,2324.3641,645.6567,526.2916,-374.0183,-0.0064,-9.8054,9.8054,3.587,0.0008,345.07,0.3451,0.0,0.0,3.94,500.0,104218144.58,104.2181
155.0,QRSAM_Class,MIDCOURSE,55966.5,55.9665,80434.98,80.435,648.5065,2334.6233,648.5065,526.2884,-378.9211,-0.0066,-9.8053,9.8053,3.6028,0.0008,355.97,0.356,0.0,0.0,4.06,500.0,105140163.32,105.1402
155.5,QRSAM_Class,MIDCOURSE,55774.59,55.7746,80698.13,80.6981,651.3806,2344.97,651.3806,526.2851,-383.8237,-0.0068,-9.8051,9.8051,3.6188,0.0009,367.33,0.3673,0.0,0.0,4.19,500.0,106074159.85,106.0742
156.0,QRSAM_Class,MIDCOURSE,55580.23,55.5802,80961.27,80.9613,654.2786,2355.4031,654.2786,526.2817,-388.7262,-0.007,-9.8049,9.8049,3.6349,0.0009,379.18,0.3792,0.0,0.0,4.32,500.0,107020131.8,107.0201
156.5,QRSAM_Class,MIDCOURSE,55383.41,55.3834,81224.41,81.2244,657.2004,2365.9213,657.2004,526.2783,-393.6286,-0.0072,-9.8047,9.8047,3.6511,0.0009,391.54,0.3915,0.0,0.0,4.47,500.0,107978076.69,107.9781
157.0,QRSAM_Class,MIDCOURSE,55184.15,55.1841,81487.54,81.4875,660.1454,2376.5235,660.1454,526.2747,-398.531,-0.0074,-9.8044,9.8044,3.6675,0.0009,404.42,0.4044,0.0,0.0,4.61,500.0,108947991.91,108.948
157.5,QRSAM_Class,MIDCOURSE,54982.43,54.9824,81750.68,81.7507,663.1135,2387.2086,663.1135,526.271,-403.4332,-0.0076,-9.8042,9.8042,3.684,0.001,417.87,0.4179,0.0,0.0,4.77,500.0,109929874.74,109.9299
158.0,QRSAM_Class,MIDCOURSE,54778.26,54.7783,82013.81,82.0138,666.1043,2397.9753,666.1043,526.2672,-408.3353,-0.0078,-9.804,9.804,3.7006,0.001,431.9,0.4319,0.0,0.0,4.93,500.0,110923722.28,110.9237
158.5,QRSAM_Class,MIDCOURSE,54571.64,54.5716,82276.95,82.2769,669.1174,2408.8227,669.1174,526.2633,-413.2373,-0.008,-9.8037,9.8037,3.7173,0.001,446.54,0.4465,0.0,0.0,5.09,500.0,111929531.53,111.9295
159.0,QRSAM_Class,MIDCOURSE,54362.57,54.3626,82540.08,82.5401,672.1527,2419.7496,672.1527,526.2593,-418.1391,-0.0082,-9.8034,9.8035,3.7342,0.0011,461.82,0.4618,0.0,0.0,5.27,500.0,112947299.31,112.9473
159.5,QRSAM_Class,MIDCOURSE,54151.05,54.1511,82803.2,82.8032,675.2097,2430.7548,675.2097,526.2552,-423.0408,-0.0085,-9.8032,9.8032,3.7512,0.0011,477.77,0.4778,0.0,0.0,5.45,500.0,113977022.26,113.977
160.0,QRSAM_Class,MIDCOURSE,53937.08,53.9371,83066.33,83.0663,678.2881,2441.8373,678.2881,526.251,-427.9424,-0.0087,-9.8029,9.8029,3.7683,0.0011,494.43,0.4944,0.0,0.0,5.64,500.0,115018696.89,115.0187
160.5,QRSAM_Class,MIDCOURSE,53720.66,53.7207,83329.45,83.3295,681.3878,2452.9959,681.3878,526.2466,-432.8439,-0.009,-9.8026,9.8026,3.7855,0.0012,511.82,0.5118,0.0,0.0,5.84,500.0,116072319.5,116.0723
161.0,QRSAM_Class,MIDCOURSE,53501.79,53.5018,83592.57,83.5926,684.5083,2464.2297,684.5083,526.2421,-437.7452,-0.0093,-9.8023,9.8023,3.8028,0.0012,529.99,0.53,0.0,0.0,6.04,500.0,117137886.2,117.1379
161.5,QRSAM_Class,MIDCOURSE,53280.46,53.2805,83855.69,83.8557,687.6493,2475.5375,687.6493,526.2374,-442.6463,-0.0096,-9.8019,9.8019,3.8203,0.0013,548.98,0.549,0.0,0.0,6.26,500.0,118215392.9,118.2154
162.0,QRSAM_Class,MIDCOURSE,53056.69,53.0567,84118.81,84.1188,690.8106,2486.9183,690.8106,526.2326,-447.5473,-0.0099,-9.8016,9.8016,3.8378,0.0013,568.82,0.5688,0.0,0.0,6.49,500.0,119304835.3,119.3048
162.5,QRSAM_Class,MIDCOURSE,52830.47,52.8305,84381.92,84.3819,693.992,2498.371,693.992,526.2277,-452.4481,-0.0102,-9.8012,9.8012,3.8555,0.0014,589.55,0.5896,0.0,0.0,6.72,500.0,120406208.86,120.4062
163.0,QRSAM_Class,MIDCOURSE,52601.79,52.6018,84645.03,84.645,697.193,2509.8947,697.193,526.2226,-457.3487,-0.0105,-9.8009,9.8009,3.8733,0.0014,611.23,0.6112,0.0,0.0,6.97,500.0,121519508.82,121.5195
163.5,QRSAM_Class,MIDCOURSE,52370.67,52.3707,84908.14,84.9081,700.4134,2521.4882,700.4134,526.2173,-462.2491,-0.0109,-9.8005,9.8005,3.8912,0.0015,633.89,0.6339,0.0,0.0,7.23,500.0,122644730.15,122.6447
164.0,QRSAM_Class,MIDCOURSE,52137.09,52.1371,85171.25,85.1712,703.6529,2533.1506,703.6529,526.2119,-467.1493,-0.0112,-9.8,9.8,3.9092,0.0015,657.59,0.6576,0.0,0.0,7.5,500.0,123781867.55,123.7819
164.5,QRSAM_Class,MIDCOURSE,51901.07,51.9011,85434.35,85.4344,706.9114,2544.8809,706.9114,526.2063,-472.0494,-0.0116,-9.7996,9.7996,3.9273,0.0016,682.39,0.6824,0.0,0.0,7.78,500.0,124930915.45,124.9309
165.0,QRSAM_Class,MIDCOURSE,51662.59,51.6626,85697.45,85.6975,710.1883,2556.678,710.1883,526.2005,-476.9492,-0.012,-9.7992,9.7992,3.9455,0.0016,708.32,0.7083,0.0,0.0,8.08,500.0,126091867.97,126.0919
165.5,QRSAM_Class,MIDCOURSE,51421.67,51.4217,85960.55,85.9605,713.4836,2568.541,713.4836,526.1945,-481.8487,-0.0124,-9.7987,9.7987,3.9638,0.0017,735.47,0.7355,0.0,0.0,8.39,500.0,127264718.92,127.2647
166.0,QRSAM_Class,MIDCOURSE,51178.3,51.1783,86223.64,86.2236,716.7969,2580.469,716.7969,526.1883,-486.7481,-0.0128,-9.7982,9.7982,3.9822,0.0018,763.87,0.7639,0.0,0.0,8.71,500.0,128449461.76,128.4495
166.5,QRSAM_Class,MIDCOURSE,50932.47,50.9325,86486.73,86.4867,720.128,2592.4609,720.128,526.1819,-491.6472,-0.0132,-9.7976,9.7977,4.0007,0.0018,793.61,0.7936,0.0,0.0,9.05,500.0,129646089.6,129.6461
167.0,QRSAM_Class,MIDCOURSE,50684.2,50.6842,86749.82,86.7498,723.4766,2604.5157,723.4766,526.1753,-496.546,-0.0137,-9.7971,9.7971,4.0193,0.0019,824.75,0.8248,0.0,0.0,9.41,500.0,130854595.18,130.8546
167.5,QRSAM_Class,MIDCOURSE,50433.48,50.4335,87012.9,87.0129,726.8424,2616.6327,726.8424,526.1685,-501.4445,-0.0142,-9.7965,9.7965,4.038,0.002,857.36,0.8574,0.0,0.0,9.78,500.0,132074970.83,132.075
168.0,QRSAM_Class,MIDCOURSE,50180.3,50.1803,87275.99,87.276,730.2252,2628.8107,730.2252,526.1614,-506.3428,-0.0147,-9.7959,9.7959,4.0568,0.0021,891.53,0.8915,0.0,0.0,10.17,500.0,133307208.46,133.3072
168.5,QRSAM_Class,TERMINAL,49924.68,49.9247,87539.06,87.5391,733.6247,2641.0489,733.6247,526.1541,-511.2407,-0.0152,-9.7953,9.7953,4.0757,0.0022,927.32,0.9273,0.0,0.0,10.58,500.0,134551299.55,134.5513
169.0,QRSAM_Class,TERMINAL,49666.62,49.6666,87802.14,87.8021,737.0407,2653.3464,737.0407,526.1465,-516.1384,-0.0157,-9.7946,9.7946,4.0947,0.0022,964.83,0.9648,0.0,0.0,11.0,500.0,135807235.07,135.8072
169.5,QRSAM_Class,TERMINAL,49406.1,49.4061,88065.21,88.0652,740.4728,2665.7022,740.4728,526.1386,-521.0357,-0.0163,-9.7939,9.7939,4.1137,0.0023,1004.14,1.0041,0.0,0.0,11.45,500.0,137075005.51,137.075
170.0,QRSAM_Class,TERMINAL,49143.13,49.1431,88328.27,88.3283,743.921,2678.1155,743.921,526.1305,-525.9326,-0.0169,-9.7931,9.7932,4.1329,0.0024,1045.36,1.0454,0.0,0.0,11.92,500.0,138354600.82,138.3546
170.5,QRSAM_Class,TERMINAL,48877.72,48.8777,88591.33,88.5913,747.3848,2690.5853,747.3848,526.1221,-530.8292,-0.0175,-9.7924,9.7924,4.1521,0.0025,1088.59,1.0886,0.0,0.0,12.41,500.0,139646010.4,139.646
171.0,QRSAM_Class,TERMINAL,48609.85,48.6099,88854.39,88.8544,750.8641,2703.1107,750.8641,526.1133,-535.7254,-0.0181,-9.7915,9.7916,4.1715,0.0026,1133.92,1.1339,0.0,0.0,12.93,500.0,140949223.01,140.9492
171.5,QRSAM_Class,TERMINAL,48339.54,48.3395,89117.44,89.1174,754.3586,2715.691,754.3586,526.1043,-540.6211,-0.0188,-9.7907,9.7907,4.1909,0.0027,1181.48,1.1815,0.0,0.0,13.47,500.0,142264226.82,142.2642
172.0,QRSAM_Class,TERMINAL,48066.79,48.0668,89380.49,89.3805,757.8681,2728.3251,757.8681,526.0949,-545.5165,-0.0195,-9.7898,9.7898,4.2104,0.0029,1231.39,1.2314,0.0,0.0,14.04,500.0,143591009.3,143.591
172.5,QRSAM_Class,TERMINAL,47791.58,47.7916,89643.53,89.6435,761.3923,2741.0123,761.3923,526.0851,-550.4114,-0.0202,-9.7888,9.7889,4.23,0.003,1283.76,1.2838,0.0,0.0,14.64,500.0,144929557.2,144.9296
173.0,QRSAM_Class,TERMINAL,47513.93,47.5139,89906.57,89.9066,764.931,2753.7516,764.931,526.075,-555.3058,-0.021,-9.7878,9.7879,4.2496,0.0031,1338.75,1.3387,0.0,0.0,15.27,500.0,146279856.52,146.2799
173.5,QRSAM_Class,TERMINAL,47233.83,47.2338,90169.6,90.1696,768.4839,2766.5422,768.4839,526.0645,-560.1997,-0.0218,-9.7868,9.7868,4.2694,0.0032,1396.48,1.3965,0.0,0.0,15.93,500.0,147641892.45,147.6419
174.0,QRSAM_Class,TERMINAL,46951.28,46.9513,90432.63,90.4326,772.0509,2779.3833,772.0509,526.0536,-565.0931,-0.0226,-9.7857,9.7857,4.2892,0.0034,1457.12,1.4571,0.0,0.0,16.62,500.0,149015649.32,149.0156
174.5,QRSAM_Class,TERMINAL,46666.29,46.6663,90695.65,90.6956,775.6316,2792.2739,775.6316,526.0423,-569.9859,-0.0235,-9.7845,9.7845,4.3091,0.0035,1520.81,1.5208,0.0,0.0,17.34,500.0,150401110.56,150.4011
175.0,QRSAM_Class,TERMINAL,46378.85,46.3788,90958.66,90.9587,779.2259,2805.2133,779.2259,526.0305,-574.8782,-0.0244,-9.7833,9.7833,4.329,0.0037,1587.73,1.5877,0.0,0.0,18.11,500.0,151798258.62,151.7983
175.5,QRSAM_Class,TERMINAL,46088.96,46.089,91221.67,91.2217,782.8335,2818.2006,782.8335,526.0183,-579.7698,-0.0254,-9.782,9.782,4.3491,0.0039,1658.06,1.6581,0.0,0.0,18.91,500.0,153207074.93,153.2071
176.0,QRSAM_Class,TERMINAL,45796.63,45.7966,91484.68,91.4847,786.4542,2831.235,786.4542,526.0056,-584.6608,-0.0264,-9.7806,9.7807,4.3692,0.004,1731.98,1.732,0.0,0.0,19.75,500.0,154627539.83,154.6275
176.5,QRSAM_Class,TERMINAL,45501.86,45.5019,91747.67,91.7477,790.0877,2844.3156,790.0877,525.9924,-589.5511,-0.0275,-9.7792,9.7792,4.3894,0.0042,1809.71,1.8097,0.0,0.0,20.64,500.0,156059632.49,156.0596
177.0,QRSAM_Class,TERMINAL,45204.64,45.2046,92010.66,92.0107,793.7338,2857.4416,793.7338,525.9786,-594.4407,-0.0286,-9.7777,9.7777,4.4096,0.0044,1891.45,1.8914,0.0,0.0,21.57,500.0,157503330.87,157.5033
177.5,QRSAM_Class,TERMINAL,44904.97,44.905,92273.64,92.2736,797.3923,2870.6122,797.3923,525.9644,-599.3296,-0.0297,-9.7761,9.7761,4.43,0.0046,1977.42,1.9774,0.0,0.0,22.55,500.0,158958611.6,158.9586
178.0,QRSAM_Class,TERMINAL,44602.86,44.6029,92536.62,92.5366,801.0629,2883.8265,801.0629,525.9495,-604.2176,-0.031,-9.7744,9.7745,4.4503,0.0048,2067.88,2.0679,0.0,0.0,23.58,500.0,160425449.92,160.4254
178.5,QRSAM_Class,TERMINAL,44298.31,44.2983,92799.58,92.7996,804.7455,2897.0837,804.7455,525.934,-609.1048,-0.0322,-9.7727,9.7727,4.4708,0.005,2163.06,2.1631,0.0,0.0,24.67,500.0,161903819.6,161.9038
179.0,QRSAM_Class,TERMINAL,43991.32,43.9913,93062.54,93.0625,808.4397,2910.383,808.4397,525.9179,-613.9912,-0.0336,-9.7708,9.7709,4.4913,0.0053,2263.25,2.2632,0.0,0.0,25.81,500.0,163393692.81,163.3937
179.5,QRSAM_Class,TERMINAL,43681.88,43.6819,93325.49,93.3255,812.1454,2923.7235,812.1454,525.9011,-618.8766,-0.035,-9.7688,9.7689,4.5119,0.0055,2368.73,2.3687,0.0,0.0,27.01,500.0,164895040.08,164.895
180.0,QRSAM_Class,TERMINAL,43370.0,43.37,93588.44,93.5884,815.8623,2937.1043,815.8623,525.8836,-623.761,-0.0365,-9.7668,9.7668,4.5326,0.0058,2479.8,2.4798,0.0,0.0,28.28,500.0,166407830.12,166.4078
180.5,QRSAM_Class,TERMINAL,43055.67,43.0557,93851.37,93.8514,819.5902,2950.5248,819.5902,525.8654,-628.6444,-0.038,-9.7646,9.7646,4.5533,0.006,2596.78,2.5968,0.0,0.0,29.61,500.0,167932029.75,167.932
181.0,QRSAM_Class,TERMINAL,42738.91,42.7389,94114.29,94.1143,823.3289,2963.9839,823.3289,525.8464,-633.5267,-0.0396,-9.7623,9.7623,4.574,0.0063,2720.03,2.72,0.0,0.0,31.02,500.0,169467603.79,169.4676
181.5,QRSAM_Class,TERMINAL,42419.71,42.4197,94377.21,94.3772,827.078,2977.4809,827.078,525.8266,-638.4078,-0.0413,-9.7598,9.7599,4.5949,0.0066,2849.9,2.8499,0.0,0.0,32.5,500.0,171014514.87,171.0145
182.0,QRSAM_Class,TERMINAL,42098.06,42.0981,94640.11,94.6401,830.8375,2991.0149,830.8375,525.8059,-643.2877,-0.0431,-9.7573,9.7574,4.6158,0.0069,2986.77,2.9868,0.0,0.0,34.06,500.0,172572723.37,172.5727
182.5,QRSAM_Class,TERMINAL,41773.98,41.774,94903.0,94.903,834.6069,3004.585,834.6069,525.7843,-648.1663,-0.045,-9.7545,9.7546,4.6367,0.0073,3131.07,3.1311,0.0,0.0,35.71,500.0,174142187.2,174.1422
183.0,QRSAM_Class,TERMINAL,41447.46,41.4475,95165.88,95.1659,838.3862,3018.1904,838.3862,525.7618,-653.0436,-0.047,-9.7517,9.7518,4.6577,0.0076,3283.22,3.2832,0.0,0.0,37.44,500.0,175722861.67,175.7229
183.5,QRSAM_Class,TERMINAL,41118.5,41.1185,95428.75,95.4288,842.175,3031.8301,842.175,525.7384,-657.9194,-0.049,-9.7486,9.7488,4.6788,0.008,3443.69,3.4437,0.0,0.0,39.27,500.0,177314699.33,177.3147
184.0,QRSAM_Class,TERMINAL,40787.1,40.7871,95691.61,95.6916,845.9732,3045.5034,845.9732,525.7138,-662.7938,-0.0512,-9.7454,9.7456,4.6999,0.0084,3612.97,3.613,0.0,0.0,41.2,500.0,178917649.78,178.9176
184.5,QRSAM_Class,TERMINAL,40453.27,40.4533,95954.45,95.9545,849.7803,3059.2092,849.7803,525.6882,-667.6665,-0.0535,-9.7421,9.7422,4.721,0.0088,3791.59,3.7916,0.0,0.0,43.24,500.0,180531659.45,180.5317
185.0,QRSAM_Class,TERMINAL,40117.0,40.117,96217.28,96.2173,853.5963,3072.9468,853.5963,525.6615,-672.5375,-0.0559,-9.7385,9.7386,4.7422,0.0093,3980.1,3.9801,0.0,0.0,45.39,500.0,182156671.44,182.1567
185.5,QRSAM_Class,TERMINAL,39778.3,39.7783,96480.1,96.4801,857.4208,3086.715,857.4208,525.6335,-677.4067,-0.0584,-9.7347,9.7349,4.7634,0.0097,4179.1,4.1791,0.0,0.0,47.66,500.0,183792625.26,183.7926
186.0,QRSAM_Class,TERMINAL,39437.16,39.4372,96742.9,96.7429,861.2536,3100.5131,861.2536,525.6043,-682.2741,-0.0611,-9.7307,9.7309,4.7847,0.0102,4389.22,4.3892,0.0,0.0,50.05,500.0,185439456.61,185.4395
186.5,QRSAM_Class,TERMINAL,39093.59,39.0936,97005.69,97.0057,865.0944,3114.34,865.0944,525.5738,-687.1394,-0.0639,-9.7265,9.7267,4.8061,0.0107,4611.12,4.6111,0.0,0.0,52.59,500.0,187097097.1,187.0971
187.0,QRSAM_Class,TERMINAL,38747.59,38.7476,97268.46,97.2685,868.943,3128.1947,868.943,525.5418,-692.0027,-0.0668,-9.722,9.7222,4.8275,0.0113,4845.52,4.8455,0.0,0.0,55.26,500.0,188765474.04,188.7655
187.5,QRSAM_Class,TERMINAL,38399.16,38.3992,97531.21,97.5312,872.799,3142.0763,872.799,525.5084,-696.8637,-0.0699,-9.7173,9.7175,4.8489,0.0118,5093.17,5.0932,0.0,0.0,58.08,500.0,190444510.06,190.4445
188.0,QRSAM_Class,TERMINAL,38048.3,38.0483,97793.95,97.7939,876.6621,3155.9837,876.6621,525.4734,-701.7223,-0.0732,-9.7122,9.7125,4.8703,0.0124,5354.9,5.3549,0.0,0.0,61.07,500.0,192134122.89,192.1341
188.5,QRSAM_Class,TERMINAL,37695.01,37.695,98056.67,98.0567,880.5322,3169.9158,880.5322,525.4368,-706.5784,-0.0766,-9.7069,9.7072,4.8918,0.0131,5631.55,5.6316,0.0,0.0,64.22,500.0,193834224.97,193.8342
189.0,QRSAM_Class,TERMINAL,37339.29,37.3393,98319.37,98.3194,884.4088,3183.8716,884.4088,525.3985,-711.4319,-0.0803,-9.7013,9.7016,4.9134,0.0138,5924.04,5.924,0.0,0.0,67.56,500.0,195544723.08,195.5447
189.5,QRSAM_Class,TERMINAL,36981.15,36.9811,98582.05,98.582,888.2917,3197.85,888.2917,525.3584,-716.2825,-0.0841,-9.6954,9.6957,4.935,0.0145,6233.36,6.2334,0.0,0.0,71.09,500.0,197265518.04,197.2655
190.0,QRSAM_Class,TERMINAL,36620.58,36.6206,98844.7,98.8447,892.1805,3211.8497,892.1805,525.3163,-721.1302,-0.0881,-9.6891,9.6895,4.9566,0.0153,6560.53,6.5605,0.0,0.0,74.82,500.0,198996504.22,198.9965
190.5,QRSAM_Class,TERMINAL,36257.6,36.2576,99107.34,99.1073,896.0749,3225.8697,896.0749,525.2723,-725.9747,-0.0923,-9.6824,9.6828,4.9782,0.0161,6906.67,6.9067,0.0,0.0,78.76,500.0,200737569.13,200.7376
191.0,QRSAM_Class,TERMINAL,35892.19,35.8922,99369.95,99.37,899.9747,3239.9087,899.9747,525.2261,-730.8159,-0.0968,-9.6753,9.6758,4.9999,0.0169,7272.94,7.2729,0.0,0.0,82.94,500.0,202488592.97,202.4886
191.5,QRSAM_Class,TERMINAL,35524.36,35.5244,99632.54,99.6325,903.8793,3253.9655,903.8793,525.1777,-735.6536,-0.1015,-9.6678,9.6683,5.0216,0.0178,7660.62,7.6606,0.0,0.0,87.36,500.0,204249448.12,204.2494
192.0,QRSAM_Class,TERMINAL,35154.12,35.1541,99895.11,99.8951,907.7885,3268.0387,907.7885,525.1269,-740.4875,-0.1065,-9.6598,9.6604,5.0433,0.0188,8071.04,8.071,0.0,0.0,92.04,500.0,206019998.6,206.02
192.5,QRSAM_Class,TERMINAL,34781.46,34.7815,100157.64,100.1576,911.7019,3282.1269,911.7019,525.0737,-745.3174,-0.1117,-9.6514,9.6521,5.065,0.0198,8505.63,8.5056,0.0,0.0,97.0,500.0,207800099.51,207.8001
193.0,QRSAM_Class,TERMINAL,34406.39,34.4064,100420.15,100.4202,915.6191,3296.2289,915.6191,525.0178,-750.1431,-0.1173,-9.6425,9.6432,5.0868,0.0208,8965.9,8.9659,0.0,0.0,102.25,500.0,209589596.38,209.5896
193.5,QRSAM_Class,TERMINAL,34028.91,34.0289,100682.63,100.6826,919.5397,3310.343,919.5397,524.9592,-754.9643,-0.1231,-9.633,9.6338,5.1086,0.022,9453.49,9.4535,0.0,0.0,107.81,500.0,211388324.57,211.3883
194.0,QRSAM_Class,TERMINAL,33649.02,33.649,100945.08,100.9451,923.4633,3324.4678,923.4633,524.8977,-759.7808,-0.1293,-9.6229,9.6238,5.1304,0.0232,9970.12,9.9701,0.0,0.0,113.7,500.0,213196108.54,213.1961
194.5,QRSAM_Class,TERMINAL,33266.72,33.2667,101207.5,101.2075,927.3894,3338.6017,927.3894,524.833,-764.5923,-0.1358,-9.6122,9.6132,5.1522,0.0245,10517.64,10.5176,0.0,0.0,119.94,500.0,215012761.07,215.0128
195.0,QRSAM_Class,TERMINAL,32882.02,32.882,101469.88,101.4699,931.3175,3352.7431,931.3175,524.7652,-769.3984,-0.1426,-9.6009,9.6019,5.174,0.0258,11098.01,11.098,0.0,0.0,126.56,500.0,216838082.51,216.8381
195.5,QRSAM_Class,TERMINAL,32494.92,32.4949,101732.23,101.7322,935.2473,3366.8901,935.2473,524.6938,-774.1988,-0.1499,-9.5888,9.59,5.1958,0.0272,11713.34,11.7133,0.0,0.0,133.58,500.0,218671859.88,218.6719
196.0,QRSAM_Class,TERMINAL,32105.42,32.1054,101994.54,101.9945,939.1781,3381.0411,939.1781,524.6189,-778.9932,-0.1575,-9.5761,9.5774,5.2177,0.0288,12365.87,12.3659,0.0,0.0,141.02,500.0,220513865.93,220.5139
196.5,QRSAM_Class,TERMINAL,31713.53,31.7135,102256.81,102.2568,943.1094,3395.194,943.1094,524.5401,-783.7813,-0.1656,-9.5625,9.5639,5.2395,0.0304,13057.98,13.058,0.0,0.0,148.91,500.0,222363858.22,222.3639
197.0,QRSAM_Class,TERMINAL,31319.25,31.3193,102519.03,102.519,947.0408,3409.3469,947.0408,524.4573,-788.5625,-0.1742,-9.5481,9.5497,5.2613,0.0321,13792.22,13.7922,0.0,0.0,157.29,500.0,224221577.99,224.2216
197.5,QRSAM_Class,TERMINAL,30922.58,30.9226,102781.22,102.7812,950.9716,3423.4978,950.9716,524.3702,-793.3366,-0.1833,-9.5327,9.5345,5.2832,0.0339,14571.33,14.5713,0.0,0.0,166.17,500.0,226086749.06,226.0867
198.0,QRSAM_Class,TERMINAL,30523.53,30.5235,103043.36,103.0434,954.9012,3437.6443,954.9012,524.2786,-798.1029,-0.1928,-9.5165,9.5184,5.305,0.0358,15398.2,15.3982,0.0,0.0,175.6,500.0,227959076.6,227.9591
